"tweet_id";"content";"user_id";"isPositive"
"462";"Program Pro Rakyat Akan Terwujud Kalau Calon Calon Kepala Daerah Yang Di Usung Partai Demokrat 2018 Menang";"Mehbob Kler";"1"
"463";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Mehbob Kler";"0"
"464";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Rani Rasyidin";"0"
"465";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Demokrat Amerika kali ya?";"Dimas..";"0"
"466";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Hanya Ngeretweet";"0"
"467";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Meranti Bangkit";"0"
"468";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"1Ii #JktTnpAhoax";"0"
"469";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"ã‚¹ãƒ©ãƒžãƒƒãƒ³";"0"
"470";"@andiarief__ Ya enak kan kata mbak Angelina Sondakh partai demokrat dpt 10% tiap proyek.";"PayNurul";"0"
"471";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"PayNurul";"0"
"472";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Ahmad W";"0"
"473";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"andry syaputra";"0"
"474";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"Semut Pancasila";"0"
"475";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Reza Adhy Gunawan";"0"
"476";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"pecinta damai";"0"
"477";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Don Juan";"0"
"478";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"R";"0"
"479";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Non parametric Rezim";"0"
"480";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"ronny";"0"
"481";"@glpromozar @6RANDHIKA @andiarief__ @dyan_da maka nya. Bnyak rakyat yg nyesel dlu pilih demokrat. Dan beralih pilih partai lain..";"R415 #FNI";"0"
"482";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"uwais";"0"
"483";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"Dewi Sund@wi";"0"
"484";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Udin Nsp";"0"
"485";"Mnrt kalian partai manakah di bwh ini yg memiliki 10 Tanda Partai Jahat? ðŸ¤” A. PKS B. GERINDRA C. DEMOKRAT D. Semua Benar @4m0k4 @BertaDwi";"ILo Sanre";"0"
"486";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Syairhaq.";"0"
"487";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"INLANDERðŸ‡²ðŸ‡´ðŸ‡¸ðŸ‡±ðŸ‡ªðŸ‡²";"0"
"488";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Danu Kusuma";"0"
"489";"Kekuatan biru partai demokrat..bersatu menuju kemenangan 2019 @hincapandjaitan @zarazettirazr @SBYudhoyono @panca66 @BennyMinarsono https://";"Fetty Abidin, SE";"1"
"490";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"NoBody:NoGroup";"0"
"491";"Mnrt kalian partai manakah di bwh ini yg memiliki 10 Tanda Partai Jahat? ðŸ¤” A. PKS B. GERINDRA C. DEMOKRAT D. Semua Benar @4m0k4 @BertaDwi";"Namaku DICK";"0"
"492";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"ðŸ’– #JR-NKRI";"0"
"493";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Satriawan";"0"
"494";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Ø­Ø¨ Ø§Ù„Ù‡Ø¬Ø±Ø©";"0"
"495";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Sammy";"0"
"496";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"ARisnawan";"0"
"497";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"Amie Atukk";"0"
"498";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"#SaveRohingya";"0"
"499";"Selama 10 tahun partai demokrat berkuasa rakyat aman, damai, adil, tenteram dan demokrasi berkualitas. Kenapa sekarang semua berubah?";"ONO widi";"0"
"500";"Yg gw ga setuju sama Fahri cuma satu napa ga pindah partai. Gerindra atau Demokrat lbh cocok.  PKS kurang pas.";"Umar Faeyza";"0"
"501";"Kekuatan biru partai demokrat..bersatu menuju kemenangan 2019 @hincapandjaitan @zarazettirazr @SBYudhoyono @panca66 @BennyMinarsono https://";"Kardi Dani";"1"
"502";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"Suhe";"1"
"503";"Selanjutnya, tinggal ditunggu dalam waktu yang tidak akan lama lagi, pernyataan resmi partai Golkar dalam dukungannya kepada Ridwan Kamil";"Akbar 99";"1"
"504";"Save Partai Golkar #SavePartaiGolkar https://t.co/gQAaRZd8Mf";"Rayasandi";"1"
"505";"Partai GOLKAR berkabung, bendera setengah tiang wajib di kibarkan #SavePartaiGolkar https://t.co/GNEfB5r2yh";"Rayasandi";"1"
"506";"Surat ASPAL dukungan itu adalah pesan politik di lingkungan elite Golkar kepada istana serta DPD partai Golkar di Jawa barat";"Rivai Malawat";"0"
"507";"Pesan bahwa ada dorongan kuat di elite partai Golkar mendukung Ridwan Kamil calon gubernur yang didukung Istana";"Rivai Malawat";"1"
"508";"Fenomena konflik partai Golkar seperti mengulang kejadian PDI ketika Sucipto vs Megawati yg diadudomba rezim ketika itu #savePartaiGolkar";"Suhe";"0"
"509";"Amiin RT @J_Terselubung: Intinya semoga Permasalahan dalam Partai Golkar semoga cepat selsai.. #SavepartaiGolkar @infogolkar :)";"Suhe";"1"
"510";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"Hanya Ngeretweet";"0"
"511";"Partai Golkar Ya Punya Rakyat #SavePartaiGolkar https://t.co/qFo2vgb7qe";"Suhe";"1"
"512";"Save Partai Golkar #SavePartaiGolkar https://t.co/gQAaRZd8Mf";"Ade Tahyudin";"1"
"513";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Yaya";"1"
"514";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"luki";"1"
"515";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Puteri";"1"
"516";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Jujun";"1"
"517";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Imas";"1"
"518";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Heni";"1"
"519";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Gilda";"1"
"520";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Fina";"1"
"521";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Agus Maulana";"1"
"522";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"surya";"1"
"523";"Tah Geuning Partai Golkar Milik Rakyat. Jadi Teu Menang Di Gadaikan...Komo Di Jual. #SavePartaiGolkar https://t.co/GwMDdNb00e";"Suhe";"1"
"524";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Hanya Ngeretweet";"0.5"
"525";"Mestinya Golkar bangga dan menghargai kader yg sudah berkorban untuk membesarkan partai, bkn sebaliknya. #SavePartaiGolkar @trendinaliaID ht";"Suhe";"1"
"526";"Partai tertua seperti @DPPGolkar mestinya jd contoh bagi partai2 lain, #SavePartaiGolkar @Info_Golkar @IdrusMarham5 @InfoGolkar @Golkar5 htt";"Jihan R";"1"
"527";"Dulu Partai Golkar @Golkar5 menjadi garda terdepan menghadapi munculnya gejala bangkitnya PKI - skrg sdh berubah ?";"baso amir";"0"
"528";"Menyewakan dan Memperjualbelikan partai hanya akan menghancurkan @DPP_Golkar #SavePartaiGolkar https://t.co/XAMnJTVXrL";"RChandra";"1"
"529";"Kok Semua Bendera Partai GOLKAR setengah Tiang,, Kenapa yahh?#SavePartaiGolkar https://t.co/ARdPhTEGGV";"Lesmana Sundanaya";"1"
"530";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"RChandra";"1"
"531";"Save partai golkar !! #SavePartaiGolkar https://t.co/TSbBxmJBhK";"Ade Tahyudin";"1"
"532";"Partai tertua seperti @DPPGolkar mestinya jd contoh bagi partai2 lain, #SavePartaiGolkar @Info_Golkar @IdrusMarham5 @InfoGolkar @Golkar5 htt";"Suhe";"1"
"533";"Partai GOLKAR TIDAK UNTUK DI SEWAKAN APALAGI DIJUAL..  #SavePartaiGolkar https://t.co/zVdNF4al2Z";"RChandra";"1"
"534";"Golkar partai nu hade keur sarerea...hidup partai golkar #savepartaigolkar https://t.co/THLnOHrvFz";"RChandra";"1"
"535";"Partai kebanggan jangan kau perjualkan.... Golkar jabar satu hati satu rasa..!!! #SavePartaiGolkar https://t.co/pjNYzzz5r8";"Suhe";"1"
"536";"Dan sebagai partai yang juga memiliki basis suara 17 kursi  Partai Golkar sangat paham kesepakatan politik itu ada harganya";"Nahrul Asyqar";"0.5"
"537";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Suhe";"1"
"538";"Selanjutnya, tinggal ditunggu dalam waktu yang tidak akan lama lagi, pernyataan resmi partai Golkar dalam dukungannya kepada Ridwan Kamil";"Nahrul Asyqar";"0.5"
"539";"Sebenarnya, dukungan partai Golkar kepada Ridwan Kamil tinggal menunggu waktu terjadinya kesepakatan politik di istana dengan setnov";"Nahrul Asyqar";"0.5"
"540";"Kuat dugaan pesan politik partai Golkar kepada Ridwan Kamil, adalah juga salahsatu cara kode penyelamatan setnov sbg ketum partai";"Nahrul Asyqar";"0.5"
"541";"Ayo semua kader Golkar, lbh banggu usung kader sendiri jd pemimpin apa orang non partai? #SavePartaiGolkar @GolkarNgahiji @partaigolkar5 htt";"Ade Tahyudin";"1"
"542";"Partai tertua seperti @DPPGolkar mestinya jd contoh bagi partai2 lain, #SavePartaiGolkar @Info_Golkar @IdrusMarham5 @InfoGolkar @Golkar5 htt";"Ade Tahyudin";"1"
"543";"Pesan bahwa ada dorongan kuat di elite partai Golkar mendukung Ridwan Kamil calon gubernur yang didukung Istana";"Nahrul Asyqar";"0.5"
"544";"Surat ASPAL dukungan itu adalah pesan politik di lingkungan elite Golkar kepada istana serta DPD partai Golkar di Jawa barat";"Nahrul Asyqar";"0"
"545";"Golkar partai nu hade keur sarerea...hidup partai golkar #savepartaigolkar https://t.co/THLnOHrvFz";"Ade Tahyudin";"1"
"546";"Partai Golkar Ya Punya Rakyat #SavePartaiGolkar https://t.co/qFo2vgb7qe";"Malik";"1"
"547";"Partai GOLKAR bukan Partai ecek2, yang tidak bisa dibeli dengan uang..  #SavePartaiGolkar https://t.co/V1uoH0mkUZ";"RChandra";"1"
"548";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"RChandra";"1"
"549";"Surat dukungan partai Golkar kepada Ridwan Kamil adalah ASPAL Karena keluar akibat adanya desakan dari istana";"Nahrul Asyqar";"0"
"550";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"suhendra";"1"
"551";"Fenomena konflik partai Golkar seperti mengulang kejadian PDI ketika Sucipto vs Megawati yg diadudomba rezim ketika itu #savePartaiGolkar";"Jihan R";"0"
"552";"Jangan Sampai Partai Sekelas Golkar di Rentalkan apalagi Dijual #SavePartaiGolkar https://t.co/VM9JRcUYG7";"Lesmana Sundanaya";"1"
"553";"Orang-orang Golkar itu pintar, diragukan kalo mengedepankan orang non partai sebagai calon pemimpinnya. #SavePartaiGolkar @Golkar5 https://t";"Lesmana Sundanaya";"1"
"554";"Amiin RT @J_Terselubung: Intinya semoga Permasalahan dalam Partai Golkar semoga cepat selsai.. #SavepartaiGolkar @infogolkar :)";"Jihan R";"1"
"555";"Partai golkar adalah benteng pancasila @DPP_Golkar  #SavePartaiGolkar https://t.co/98qRQBSmSB";"Lesmana Sundanaya";"1"
"556";"Ayo semua kader Golkar, lbh banggu usung kader sendiri jd pemimpin apa orang non partai? #SavePartaiGolkar @GolkarNgahiji @partaigolkar5 htt";"Lesmana Sundanaya";"1"
"557";"Mestinya Golkar bangga dan menghargai kader yg sudah berkorban untuk membesarkan partai, bkn sebaliknya. #SavePartaiGolkar @trendinaliaID ht";"Lesmana Sundanaya";"1"
"558";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Yulia Julie";"1"
"559";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Jihan R";"1"
"560";"Golkar partai nu hade keur sarerea...hidup partai golkar #savepartaigolkar https://t.co/THLnOHrvFz";"Lesmana Sundanaya";"1"
"561";"Save Partai Golkar #SavePartaiGolkar https://t.co/gQAaRZd8Mf";"Tatang";"1"
"562";"Kok Semua Bendera Partai GOLKAR setengah Tiang,, Kenapa yahh?#SavePartaiGolkar https://t.co/ARdPhTEGGV";"RChandra";"1"
"563";"Partai golkar itu bukan kendaraan atau ps yg bisa d rentalkan yaa. Aplg d jual kyk barang.  #SavePartaiGolkar https://t.co/t69of8tfDC";"Tatang";"1"
"564";"Partai tertua seperti @DPPGolkar mestinya jd contoh bagi partai2 lain, #SavePartaiGolkar @Info_Golkar @IdrusMarham5 @InfoGolkar @Golkar5 htt";"Verin fe";"1"
"565";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"Mujiburrahman";"1"
"566";"Partai kebanggan jangan kau perjualkan.... Golkar jabar satu hati satu rasa..!!! #SavePartaiGolkar https://t.co/pjNYzzz5r8";"Verin fe";"1"
"567";"Tah Geuning Partai Golkar Milik Rakyat. Jadi Teu Menang Di Gadaikan...Komo Di Jual. #SavePartaiGolkar https://t.co/GwMDdNb00e";"RChandra";"1"
"568";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"RChandra";"1"
"569";"Partai Golkar itu hebat, tp kalo bangga nyalonin orang non partai padahal kader sediri banyak itu namanya... #SavePartaiGolkar https://t.co/";"Ega pameungpeuk";"1"
"570";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Feni Indah";"1"
"571";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Rayasandi";"1"
"572";"Partai golkar itu bukan kendaraan atau ps yg bisa d rentalkan yaa. Aplg d jual kyk barang.  #SavePartaiGolkar https://t.co/t69of8tfDC";"RChandra";"1"
"573";"Save partai golkar !! #SavePartaiGolkar https://t.co/TSbBxmJBhK";"Bang AL";"1"
"574";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"RChandra";"1"
"575";"Jangan jadikan Bendera itu berkibar setengah Tiang #SavePartaiGolkar https://t.co/SxxWI4hrEu https://t.co/lGg2zMqzsW";"RChandra";"1"
"576";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Mak DangÂ®";"0.5"
"577";"Mestinya Golkar bangga dan menghargai kader yg sudah berkorban untuk membesarkan partai, bkn sebaliknya. #SavePartaiGolkar @trendinaliaID ht";"Bang AL";"1"
"578";"Liputan6 - ""Golkar Masih Simulasi Calon di Pilkada Jabar 2018"" https://t.co/yQq1OC4w37 -  Partai Golkar mengedepankan untuk memajukan kadeâ€";"Indonesia News";"1"
"579";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Kupriet Mutaalia";"1"
"580";"Golkar partai besar bukan partai yg bisa di beli #SavePartaiGolkar https://t.co/ae0gq3SJIT";"Rayasandi";"1"
"581";"Surat ASPAL dukungan itu adalah pesan politik di lingkungan elite Golkar kepada istana serta DPD partai Golkar di Jawa barat";"Arman Effendi";"0"
"582";"Golkar ialah Partai besar, tak harus melirik calon dari luar Partai. Golkar harus percaya akan potensi kadernya sendiri #SavePartaiGolkar ht";"wahyu yulhaidir";"1"
"583";"Sory geng partai golkar moal dijual kasasaha jeung moal direntalkeun.  #savepartaigolkar https://t.co/fWjw7ANVtL";"RChandra";"1"
"584";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"Anti PKI";"0"
"585";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"RChandra";"1"
"586";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Anti PKI";"0.5"
"587";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Braja Mukti";"1"
"588";"Save Partai Golkar #SavePartaiGolkar https://t.co/zluzt6kbs8";"wahyu yulhaidir";"1"
"589";"Save Partai Golkar #SavePartaiGolkar https://t.co/gQAaRZd8Mf";"wahyu yulhaidir";"1"
"590";"29. Pertahanan terakhir PDIP hanyalah pansus hak angket DPR. Tapi jgn salah, partai lain nanti pasti membelot, tdk memihak PDIP-Golkar";"Mujiburrahman";"0.5"
"591";"Partai golkar adalah benteng pancasila @DPP_Golkar #SavePartaiGolkar https://t.co/98qRQBSmSB";"RChandra";"1"
"592";"Kibaran bendera partai Golkar menandakan kebesaran nya untuk mengayomi seluruh aspirasi kader-kader nya...  #SavePartaiGolkar https://t.co/E8";"RChandra";"1"
"593";"Ah rasanya tak mungkin sekelas @DPPGolkar direntalkan ke orang non partai, kecuali sdh masuk angin #SavePartaiGolkar @Golkar5 @Info_Golkar h";"RChandra";"1"
"594";"Tah Geuning Partai Golkar Milik Rakyat. Jadi Teu Menang Di Gadaikan...Komo Di Jual.  #SavePartaiGolkar https://t.co/GwMDdNb00e";"wahyu yulhaidir";"0.5"
"595";"33. Kemarin ada pertemuan rahasia dua ketum partai dan tokoh leader cukong RI. Salah satu agendanya, mendukung KPK membenam PDIP dan Golkar";"Ronin Samurai";"0"
"596";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Crawling";"1"
"597";"Jogedan politik menerpa Partai Golkar terkait Pilgub Jabar 2018 - Radio Suara Bekasi AM 855 Khz https://t.co/2rucSmCOdy";"Radio Suara Bekasi";"0.5"
"598";"Langkah jitu dari Partai Golkar. Sy sdh dpt info jauh2 hari ttg pertimbangan Mas Nov == https://t.co/Eyqn7k9iAV";"Nan";"1"
"599";"Golkar partai besar bukan partai yg bisa di beli #SavePartaiGolkar https://t.co/ae0gq3SJIT";"dsta";"1"
"600";"Golkar partai besar, punya kader militan, cukup kader partai yang satu hati satu pemikiran #SavePartaiGolkar https://t.co/Y5YJ06sZD4";"Duo Geboy";"1"
"601";"Maju maju ayooo majuuuu partai golkar jabar #SavePartaiGolkar https://t.co/cX1lQd003R";"dsta";"1"
"602";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"a. N. i. E. k";"0"
"603";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"Hanya Ngeretweet";"0"
"604";"ahok..telah berbuat banyak pada negeri ini..tapi malah masuk penjara.tapi kami tetap sayang pak ahok.. https://t.co/crQ8EL7tdt";"riadi sinulingga Spd";"1"
"605";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"Fir'aun Milenium";"0"
"606";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"TUYUL_SOSMED";"0"
"607";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"Mujiburrahman";"0"
"608";"34. Motif berbeda, tujuan sama.  Leader Cukong RI marah pada PDIP yg menikam mrka dari belakang melalui pesanan vonis 2 th penjara utk ahok";"Ronin Samurai";"0"
"609";"Ahok Masih Dalam Penjara, Veronica Tan Masih Peduli Warga Rusun, Gubernur Djarot Beberkan Alasannya https://t.co/Mp96ulA9Ve";"Lisna Febriana";"1"
"610";"Ahok brngktkn marbot umroh gratis dmskn penjara first travel tipu ribuan muslim utk umroh ga didemo mana aksi bela islamnya";"dimas diwangga";"1"
"611";"Giliran banjir, baru kebakaran jenggot nyalahin pak Ahok. Padahal Ahok nya lagi di penjara :(( lupa die.";"cherie amour";"1"
"612";"@Konco_WB Golkar mendukung Jagoan yg berbeda di Banten dan menang kalahkan jagoan PDIP, apa masalahnya ya, ini kompetisi biasa&ampAhok sdh ";"Khalid Zabidi";"1"
"613";"@jokowi Krja trus,, lwn2 politik tdk dikasih efek jera ,, Ntr kejadi'nya sprti Ahok ..  Sia2 krja krs'ny,,mlh dpt penjara !!!";"Andrean nugraha";"0"
"614";"Ahok Masih Dalam Penjara, Veronica Tan Masih Peduli Warga Rusun, Gubernur Djarot Beberkan Alasannya https://t.co/Mp96ulA9Ve";"Slamet Abidin";"1"
"615";"backsound ahok bebas dari penjara kelak https://t.co/X9IpFOBqa3";"YDH";"0.5"
"616";"Seandainya pak ahok tdk di penjara mungkin pilpres 2019 beliau pasti di calonkan..Hayo siapa yg setuju seandainya pak ahok jd presiden??";"jenar lia amelia";"1"
"617";"Ahok Masih Dalam Penjara, Veronica Tan Masih Peduli Warga Rusun, Gubernur Djarot Beberkanâ€¦ https://t.co/Zb3kXwBZsi";"Tribunnews.com";"1"
"618";"@AT_AbdillahToha Semua masuk penjara kalau Ahok";"Antonio Tan Nugroho";"0"
"619";"@GunRomli @BurhanMuhtadi @novri75 Ini Fitnah yg keji,, kayaknya Ahok dn simpatisannya bakal ngumpul bareng ni di penjara.";"Ali Imron";"0"
"620";"Boleh rot, lu kgk inget tukang bakar lilin mau ngerobohin tembok penjara karena sang napi ahok jadi tamu di cipinang? https://t.co/tl0IEAT7E";"#DaruratPKI";"0"
"621";"Boleh rot, lu kgk inget tukang bakar lilin mau ngerobohin tembok penjara karena sang napi ahok jadi tamu di cipinang? https://t.co/tl0IEAT7E";"Imat 3373";"0"
"622";"Boleh rot, lu kgk inget tukang bakar lilin mau ngerobohin tembok penjara karena sang napi ahok jadi tamu di cipinang? https://t.co/tl0IEAT7E";"ULAMA LOVER !";"0"
"623";"Boleh rot, lu kgk inget tukang bakar lilin mau ngerobohin tembok penjara karena sang napi ahok jadi tamu di cipinang? https://t.co/tl0IEAT7E";"D_qos ðŸŒ´ðŸŒ²ðŸŒ¾";"0"
"624";"+Ahok di penjara apa g?hahahaha https://t.co/MkANI3qjZq";"Sapangadeg";"0.5"
"625";"https://t.co/sua0ION65l Kurang 11thn..bagusnya penjara seumur hidup";"Bodrex";"0.5"
"626";"@addiems Ahok sudah di penjara tak elok kalau dihina terus";"reinhan";"1"
"627";"Mengapa AHOK layak di 'habisi' walau sudah di penjara?: https://t.co/9XDgrrMBvU via @YouTube";"ajivets";"0"
"628";"@mohmahfudmd O M G. Satu kata bisa mengubah nasib orang. Masih ingatkan Ahok yg krn satu kata masuk penjara ?";"Ryan 081310297328";"0"
"629";"@addiems Hussh... Mas addi orgnya SDH di penjara jgn di omongin trs.. Ngomongin ahok kan??";"Andi Khomeini Takdir";"0"
"630";"@addiems iyaaa udaahhh jangan di omongin lagiii... Ahok dah di penjara (kayaknya) :-D";".HMD";"0"
"631";"@NenniPutriAchir Wkwkwkwkwk Ahok kafir yaÃ aaa... Yg masuk penjara itu yaaaa";"putar G 30S PKI";"0"
